,summary,Winter,Herbst,Frühling,Sommer,word
immer risiko,2.106992386120856,0.06712659366556631,-0.16134636286549306,0.07394897513507516,-0.12784701580992652,immer risiko
+5020,1.7835652379068572,-0.019078037333310992,0.005300854605551012,0.24059619260611906,0.038800201661117584,+5020
rezession +5020,1.7835652379068572,-0.019078037333310992,0.005300854605551012,0.24059619260611906,0.038800201661117584,rezession +5020
+5020 chars,1.7800165330934603,-0.020247996008839954,0.0072925058230546725,0.2425878438236229,0.040791852878621325,+5020 chars
Gastbeitrag,2.179148670214422,0.08209554134954901,-0.1950191239399569,0.0402762140606112,-0.1615197768843904,Gastbeitrag
Gabor,2.2621433859628572,0.09788729390841404,-0.2323976063660946,0.002897731634473466,-0.19889825931052807,Gabor
gastbeitrag gabor,1.8376690612265314,-0.00195785434135384,-0.024582795643563263,0.21071254235700485,0.008916551412003332,gastbeitrag gabor
Steingart,2.297764685249996,0.10424448336930717,-0.248021616040501,-0.012726278039932867,-0.21452226898493448,Steingart
gabor steingart,2.297764685249996,0.10424448336930717,-0.248021616040501,-0.012726278039932867,-0.21452226898493448,gabor steingart
Drohender,1.8611793219249861,0.005085766572510636,-0.03729517251113358,0.1980001654894345,-0.0037958254555669185,Drohender
steingart drohend,1.8611793219249861,0.005085766572510636,-0.03729517251113358,0.1980001654894345,-0.0037958254555669185,steingart drohend
Gasnotstand,1.8771246696822996,0.009735286189616848,-0.045826016709619,0.1894693212909491,-0.012326669654052408,Gasnotstand
drohend gasnotstand,1.8771246696822996,0.009735286189616848,-0.045826016709619,0.1894693212909491,-0.012326669654052408,drohend gasnotstand
Acht,1.9022205811254005,0.016853132855133818,-0.059106772312205826,0.17618856568836247,-0.025607425256639258,Acht
gasnotstand acht,1.9022205811254005,0.016853132855133818,-0.059106772312205826,0.17618856568836247,-0.025607425256639258,gasnotstand acht
acht fakt,1.9135924404334315,0.02000082613897257,-0.06506717598531091,0.1702281620152571,-0.031567828929744336,acht fakt
fakt unbedingt,1.9594139563387682,0.032219547593193405,-0.08873026832581365,0.14656506967475452,-0.05523092127024698,fakt unbedingt
kennen,2.359513612490203,0.11472121365062364,-0.2745403430556146,-0.039245005055046515,-0.241040996000048,kennen
unbedingt kenn,1.9991136806872754,0.04224092152327,-0.10878876434065628,0.12650657365991186,-0.07528941728508959,unbedingt kenn
kenn soll,2.0352345528936264,0.050937444398940435,-0.12669591332122485,0.10859942467934326,-0.09319656626565825,kenn soll
soll deutschland,2.0900283916952134,0.06342287123404088,-0.15326249208894896,0.0820328459116192,-0.11976314503338252,soll deutschland
zittert,3.319822272003536,0.2210454651694052,-0.6159960906277591,-0.38070075262719066,-0.5824967435721924,zittert
deutschland zitter,3.319822272003536,0.2210454651694052,-0.6159960906277591,-0.38070075262719066,-0.5824967435721924,deutschland zitter
zitter winter,4.334655818106736,0.27744760354628184,-0.8827270526879963,-0.6474317146874281,-0.8492277056324298,zitter winter
Beim,5.100363738642147,0.03623599738626973,0.3624506168048971,-0.8101013621501847,-1.0118973530951862,Beim
beim thema,3.2341305441554424,0.2144571904348778,-0.5898449681597033,-0.35454963015913504,-0.5563456211041368,beim thema
thema energiekrise,2.7743073935349725,0.17108621907535737,-0.4364859697921594,-0.20119063179159125,-0.4029866227365928,thema energiekrise
stochern,2.5398175644684726,0.14188064483471505,-0.34817709509982736,-0.1128817570992592,-0.3146777480442607,stochern
energiekrise stocher,2.5398175644684726,0.14188064483471505,-0.34817709509982736,-0.1128817570992592,-0.3146777480442607,energiekrise stocher
stocher mensch,2.4046926272339193,0.12198108057231714,-0.2935069313272692,-0.058211593326701054,-0.26000758427170256,stocher mensch
Nebel,2.286150413519314,0.10219790996166958,-0.2429542025593687,-0.007658864558800547,-0.20945485550380202,Nebel
mensch nebel,2.286150413519314,0.10219790996166958,-0.2429542025593687,-0.007658864558800547,-0.20945485550380202,mensch nebel
Regierungs-PR,2.238797017901043,0.09358817019283498,-0.2220235176877616,0.013271820312806559,-0.18852417063219493,Regierungs-PR
nebel regierungs-pr,2.238797017901043,0.09358817019283498,-0.2220235176877616,0.013271820312806559,-0.18852417063219493,nebel regierungs-pr
Falschinformation,2.182576791536562,0.08277673781856239,-0.19659103489954485,0.038704303101023164,-0.16309168784397837,Falschinformation
regierungs-pr falschinformation,2.182576791536562,0.08277673781856239,-0.19659103489954485,0.038704303101023164,-0.16309168784397837,regierungs-pr falschinformation
schlichter,2.1208510499908826,0.07009842528877944,-0.16790228846525285,0.06739304953531536,-0.1344029414096862,schlichter
falschinformation schlicht,2.1208510499908826,0.07009842528877944,-0.16790228846525285,0.06739304953531536,-0.1344029414096862,falschinformation schlicht
Unkenntnis,2.0962018600134136,0.06477924485197863,-0.15621191074119162,0.07908342725937652,-0.12271256368562505,Unkenntnis
schlicht unkenntnis,2.0962018600134136,0.06477924485197863,-0.15621191074119162,0.07908342725937652,-0.12271256368562505,schlicht unkenntnis
hier beantwort,2.0779480378513355,0.060739966785798925,-0.14746572817939288,0.08782960982117519,-0.11396638112382626,hier beantwort
Energieexperten,2.08140394341019,0.06151140015155654,-0.14912748047623678,0.08616785752433136,-0.11562813342067009,Energieexperten
beantwort energieexperte,2.08140394341019,0.06151140015155654,-0.14912748047623678,0.08616785752433136,-0.11562813342067009,beantwort energieexperte
energieexperte ökonom,1.8704482439349728,0.0078007743029785215,-0.04226294644276486,0.1930323915578033,-0.008763599387198135,energieexperte ökonom
drängendsten,2.1721415109307034,0.08069501389854081,-0.1917983939729025,0.04349694402766567,-0.1582990469173359,drängendsten
ökonom drängend,1.8938734638187653,0.01451220595130957,-0.05470902522759734,0.18058631277297094,-0.021209678172030733,ökonom drängend
Fragen.Von,1.9235552218951928,0.022719917752073413,-0.07025999352895454,0.16503534447161367,-0.03676064647338791,Fragen.Von
drängend fragen.vo,1.9235552218951928,0.022719917752073413,-0.07025999352895454,0.16503534447161367,-0.03676064647338791,drängend fragen.vo
Gastautor,1.956011899461283,0.03133704316099657,-0.086992496824618,0.14830284117595027,-0.05349314976905138,Gastautor
fragen.vo gastautor,1.956011899461283,0.03133704316099657,-0.086992496824618,0.14830284117595027,-0.05349314976905138,fragen.vo gastautor
gastautor gabor,1.994600393054617,0.041126702123434646,-0.10652856770631407,0.12876677029425418,-0.0730292206507475,gastautor gabor
steingart deutschland,2.0900283916952134,0.06342287123404088,-0.15326249208894896,0.0820328459116192,-0.11976314503338252,steingart deutschland
+9073,1.7872903021932682,-0.017856395139682305,0.003214483092713525,0.2385098210932818,0.03671383014828011,+9073
energieexperte +9073,1.7872903021932682,-0.017856395139682305,0.003214483092713525,0.2385098210932818,0.03671383014828011,energieexperte +9073
+9073 chars,1.7835652379068572,-0.019078037333310992,0.005300854605551012,0.24059619260611906,0.038800201661117584,+9073 chars
bundesnetzagentur halt,1.8117143103807227,-0.01000664996218752,-0.010358371498831462,0.2249369665017368,0.023140975556735166,bundesnetzagentur halt
halt gasmangellag,1.8161434870100908,-0.008612208482539463,-0.01280013138985393,0.22249520661071434,0.02069921566571266,halt gasmangellag
gasmangellag februar,1.8331516647504515,-0.0033377510102999756,-0.022121548367418552,0.21317378963314962,0.011377798688148047,gasmangellag februar
februar möglich,1.8474179718709607,0.0009906899021464308,-0.029873814987292382,0.20542152301327585,0.0036255320682742624,februar möglich
möglich die,3.283600703631891,0.2183078541065113,-0.6050254374400106,-0.36973009943944224,-0.5715260903844438,möglich die
bundesnetzagentur zwei,1.9044071115314885,0.01746204910437475,-0.06025557425612999,0.17503976374443808,-0.026756227200563334,bundesnetzagentur zwei
zwei neu,1.9160060770880158,0.0206628440189262,-0.06632769296281005,0.16896764503775813,-0.032828345907243484,zwei neu
neu szenario,1.9288636822716256,0.02415427691856575,-0.0730159055251947,0.16227943247537344,-0.039516558469628135,neu szenario
berechnet,1.9594139563387682,0.032219547593193405,-0.08873026832581365,0.14656506967475452,-0.05523092127024698,berechnet
szenario berechn,1.9594139563387682,0.032219547593193405,-0.08873026832581365,0.14656506967475452,-0.05523092127024698,szenario berechn
simulieren,2.024011344124937,0.048276599163032605,-0.12116619787565733,0.11412914012491088,-0.08766685082009064,simulieren
berechn simulier,2.024011344124937,0.048276599163032605,-0.12116619787565733,0.11412914012491088,-0.08766685082009064,berechn simulier
simulier deutschland,2.146514819705954,0.07547788351643274,-0.17993035444574387,0.055364983554824394,-0.14643100739017717,simulier deutschland
Eines,3.912902276076244,0.2579213695169422,-0.7803642104086326,-0.5450688724080645,-0.7468648633530659,Eines
besagt,2.169820303193104,0.0802286422287443,-0.19072919619636777,0.0445661418042004,-0.15722984914080118,besagt
eines besag,2.169820303193104,0.0802286422287443,-0.19072919619636777,0.0445661418042004,-0.15722984914080118,eines besag
besag gasmangellag,2.0085809135093418,0.04455790096316563,-0.11351330120821455,0.12178203679235369,-0.08001395415264799,besag gasmangellag
gelingt,1.9526955619789668,0.030473060657137035,-0.08529559916174377,0.14999973883882436,-0.05179625210617721,gelingt
gasmangellag geling,1.9526955619789668,0.030473060657137035,-0.08529559916174377,0.14999973883882436,-0.05179625210617721,gasmangellag geling
Szenario,2.225520815853699,0.09109473466001082,-0.21607580442935506,0.019219533571213084,-0.18257645737378841,Szenario
klingt,1.9000752026480234,0.016253952865179524,-0.057978307391512836,0.17731703060905535,-0.024478960335946348,klingt
szenario kling,1.9000752026480234,0.016253952865179524,-0.057978307391512836,0.17731703060905535,-0.024478960335946348,szenario kling
jedoch,3.3836776027387008,-0.06740747591972944,0.4794575726765704,-0.3997526698078639,-0.6015486607528654,jedoch
kling jedoch,1.8861089665436923,0.012311079056409381,-0.05060080073790149,0.1846945372626666,-0.017101453682334962,kling jedoch
alarmierend,1.8737332210054118,0.008754795544241654,-0.04401765728895202,0.19127768071161616,-0.010518310233385498,alarmierend
jedoch alarmierend,1.8737332210054118,0.008754795544241654,-0.04401765728895202,0.19127768071161616,-0.010518310233385498,jedoch alarmierend
bundesnetzagentur seh,1.934412143017203,0.025642893255706047,-0.07588831992759233,0.15940701807297578,-0.042388972872025754,bundesnetzagentur seh
Chancen,2.490457623568203,0.13490695583426268,-0.3285513198171794,-0.0932559818166114,-0.2950519727616128,Chancen
seh chance,1.9526955619789668,0.030473060657137035,-0.08529559916174377,0.14999973883882436,-0.05179625210617721,seh chance
chance deutschland,2.0085809135093418,0.04455790096316563,-0.11351330120821455,0.12178203679235369,-0.08001395415264799,chance deutschland
deutschland gasmangellag,2.1257121205229725,0.07112958083292749,-0.1701917034392657,0.06510363456130244,-0.13669235638369903,deutschland gasmangellag
letztere,2.182576791536562,0.08277673781856239,-0.19659103489954485,0.038704303101023164,-0.16309168784397837,letztere
komm letztere,2.182576791536562,0.08277673781856239,-0.19659103489954485,0.038704303101023164,-0.16309168784397837,komm letztere
letztere neu,1.9991136806872754,0.04224092152327,-0.10878876434065628,0.12650657365991186,-0.07528941728508959,letztere neu
berechneten,1.9818553543593502,0.03794604496724769,-0.10011829526892879,0.1351770427316393,-0.06661894821336212,berechneten
neu berechnet,1.9818553543593502,0.03794604496724769,-0.10011829526892879,0.1351770427316393,-0.06661894821336212,neu berechnet
berechnet szenario,1.940219319121863,0.027189453661645473,-0.07888585944052151,0.15640947856004675,-0.045386512384954864,berechnet szenario
ausschließen,1.9000752026480234,0.016253952865179524,-0.057978307391512836,0.17731703060905535,-0.024478960335946348,ausschließen
szenario ausschließ,1.9000752026480234,0.016253952865179524,-0.057978307391512836,0.17731703060905535,-0.024478960335946348,szenario ausschließ
Ga…,1.8388337786722122,-0.0016034832358573622,-0.02521639639697794,0.21007894160359028,0.008282950658588686,Ga…
szenario ga…,1.8388337786722122,-0.0016034832358573622,-0.02521639639697794,0.21007894160359028,0.008282950658588686,szenario ga…
+1864,1.8331516647504515,-0.0033377510102999756,-0.022121548367418552,0.21317378963314962,0.011377798688148047,+1864
ga… +1864,1.8331516647504515,-0.0033377510102999756,-0.022121548367418552,0.21317378963314962,0.011377798688148047,ga… +1864
+1864 chars,1.8267697851764182,-0.0053020907492139025,-0.01863410409872424,0.21666123390184389,0.014865242956842339,+1864 chars
Gemeinsam,2.0186914102569538,0.04700248629049146,-0.11853432644606163,0.11676101155450648,-0.08503497939049483,Gemeinsam
scholz gemeinsam,2.0186914102569538,0.04700248629049146,-0.11853432644606163,0.11676101155450648,-0.08503497939049483,scholz gemeinsam
gemeinsam komm,2.0821216013734607,0.06167120150376135,-0.14947221618767118,0.08582312181289693,-0.11597286913210456,gemeinsam komm
wohl,4.48978711272339,0.18953988716244405,-0.2159030902477802,-0.6825947906435147,-0.884390781588516,wohl
komm wohl,2.196177734699598,0.08545390336039078,-0.20280329768905958,0.03249204031150843,-0.16930395063349304,komm wohl
wohl winter,3.0034656863223277,0.1945942357140805,-0.5158516923402529,-0.2805563543396847,-0.48235234528468623,wohl winter
winter bundeskanzler,2.4131338321259777,0.1233016922090849,-0.29701108972766516,-0.06171575172709696,-0.2635117426720986,winter bundeskanzler
bundeskanzler scholz,2.5439337390354058,0.1424478216721507,-0.3497964408233589,-0.11450110282279076,-0.3162970937677923,bundeskanzler scholz
scholz halt,2.5816119573862872,0.14754109524536102,-0.3644988351796527,-0.12920349717908455,-0.330999488124086,scholz halt
deutschland trotz,2.396500765738436,0.12068889621939018,-0.2900945008024857,-0.05479916280191744,-0.25659515374691916,deutschland trotz
Stopps,2.3259839431468032,0.10911501801106578,-0.2602279925296819,-0.02493265452911355,-0.2267286454741152,Stopps
trotz stopp,2.3259839431468032,0.10911501801106578,-0.2602279925296819,-0.02493265452911355,-0.2267286454741152,trotz stopp
russischer,2.3081161703834887,0.10604770533243074,-0.2525165228288247,-0.01722118482825662,-0.21901717577325802,russischer
stopp russisch,2.3081161703834887,0.10604770533243074,-0.2525165228288247,-0.01722118482825662,-0.21901717577325802,stopp russisch
russisch gaslieferung,2.7448627357410227,0.16773632647215755,-0.42581591017799947,-0.19052057217743132,-0.3923165631224329,russisch gaslieferung
ausreichend,4.360869057728684,0.2785254060122249,-0.8887562043267848,-0.6534608663262166,-0.8552568572712181,ausreichend
gaslieferung ausreichend,2.5816119573862872,0.14754109524536102,-0.3644988351796527,-0.12920349717908455,-0.330999488124086,gaslieferung ausreichend
ausreichend rüst,2.8281838135837396,0.17700759236714195,-0.45571958531456636,-0.22042424731399807,-0.4222202382589997,ausreichend rüst
rüst winter,4.334655818106736,0.27744760354628184,-0.8827270526879963,-0.6474317146874281,-0.8492277056324298,rüst winter
mit blick,3.0034656863223277,0.1945942357140805,-0.5158516923402529,-0.2805563543396847,-0.48235234528468623,mit blick
EU-Gipfel,2.6293817554457157,0.15375346052063418,-0.38283358624177666,-0.1475382482412085,-0.34933423918621,EU-Gipfel
blick eu-gipfel,2.6293817554457157,0.15375346052063418,-0.38283358624177666,-0.1475382482412085,-0.34933423918621,blick eu-gipfel
eu-gipfel energiekrise,2.4496672749381863,0.1288929860273211,-0.3120370508478009,-0.07674171284723266,-0.2785377037922343,eu-gipfel energiekrise
energiekrise warn,2.345215900641977,0.11235405961363772,-0.2684623078255737,-0.03316696982500553,-0.23496296077000706,energiekrise warn
warn scholz,2.302435909465246,0.10506061788063693,-0.25005249522700557,-0.014757157226437528,-0.21655314817143897,warn scholz
Risiken,2.2304027263094857,0.09201579284707812,-0.21826700558570822,0.01702833241485987,-0.18476765853014165,Risiken
scholz risiko,2.2304027263094857,0.09201579284707812,-0.21826700558570822,0.01702833241485987,-0.18476765853014165,scholz risiko
risiko europäisch,1.8737332210054118,0.008754795544241654,-0.04401765728895202,0.19127768071161616,-0.010518310233385498,risiko europäisch
Gaspreisdeckels,1.8540577942243912,0.0029762393914257324,-0.033461481039953625,0.20183385696061465,3.7866015613185874e-05,Gaspreisdeckels
europäisch gaspreisdeckel,1.8540577942243912,0.0029762393914257324,-0.033461481039953625,0.20183385696061465,3.7866015613185874e-05,europäisch gaspreisdeckel
ei…,2.9697055364698066,-0.30771221013218447,0.8000255384537452,-0.2692523055903257,-0.4710482965353272,ei…
risiko ei…,1.8842510371533279,0.011780968683358277,-0.049615255835597095,0.18568008216497106,-0.016115908780030483,risiko ei…
+5382,1.8754152782915376,0.009241653038640862,-0.04491495831573199,0.1903803796848362,-0.011415611260165302,+5382
ei… +5382,1.8754152782915376,0.009241653038640862,-0.04491495831573199,0.1903803796848362,-0.011415611260165302,ei… +5382
+5382 chars,1.86570854969903,0.0064167374084295944,-0.039725742015675435,0.1955695959848925,-0.006226394960108964,+5382 chars
energiekrise behörde,2.345215900641977,0.11235405961363772,-0.2684623078255737,-0.03316696982500553,-0.23496296077000706,energiekrise behörde
behörde vorsichtig,2.4046926272339193,0.12198108057231714,-0.2935069313272692,-0.058211593326701054,-0.26000758427170256,behörde vorsichtig
optimistisch gasversorgung,2.8281838135837396,0.17700759236714195,-0.45571958531456636,-0.22042424731399807,-0.4222202382589997,optimistisch gasversorgung
August,3.6226828700744766,0.04666382583881302,0.23382920106982846,-0.46800437933139133,-0.6698003702763927,August
winter august,2.351960562637155,0.11347500205160971,-0.2713341039708937,-0.0360387659703254,-0.2378347569153269,winter august
august bundesnetzagentur,2.612707371334745,0.15161515617907886,-0.3764718323895711,-0.141176494389003,-0.34297248533400454,august bundesnetzagentur
Gas-Mangellage,2.3659962442832136,0.115783240648472,-0.277284019846537,-0.04198868184596908,-0.24378467279097052,Gas-Mangellage
bundesnetzagentur gas-mangellag,2.3659962442832136,0.115783240648472,-0.277284019846537,-0.04198868184596908,-0.24378467279097052,bundesnetzagentur gas-mangellag
gas-mangellag bereits,2.2758774408701474,0.10036673343266915,-0.23845050800020684,-0.003155169999638678,-0.20495116094464022,gas-mangellag bereits
bereits november,2.226321966027082,0.09124622105489669,-0.21643572288168308,0.018859615118885165,-0.18293637582611644,bereits november
november möglich,2.1793120096466305,0.0821280574333827,-0.19509407674751128,0.04020126125305699,-0.1615947296919446,november möglich
Befürchtung,2.113790655303242,0.0685903776104235,-0.164567696440075,0.0707276415604931,-0.1310683493845084,Befürchtung
diese befürchtung,2.113790655303242,0.0685903776104235,-0.164567696440075,0.0707276415604931,-0.1310683493845084,diese befürchtung
befürchtung tisch,2.0727216821726664,0.05956730428163646,-0.1449474076223234,0.09034793037824455,-0.11144806056675693,befürchtung tisch
nur vier,1.9499227326964141,0.02974784270737672,-0.08387458919367882,0.1514207488068893,-0.050375242138112196,nur vier
vier szenario,1.9455158227022422,0.028589896793162824,-0.08161198804541422,0.15368334995515395,-0.04811264098984742,vier szenario
szenario geh,1.937182204634944,0.02638206784646308,-0.07731928703916537,0.15797605096140271,-0.043819939983598906,szenario geh
geh behörde,1.9301751635540452,0.024507111639976466,-0.0736955987779995,0.1615997392225686,-0.04019625172243296,geh behörde
behörde wenig,1.7718310610122092,-0.022969794956062935,0.011901648729962645,0.24719698673053095,0.0454009957855294,behörde wenig
wenig gas,2.021225869531688,0.04761052291649837,-0.11978903511047523,0.11550630289009306,-0.08628968805490865,wenig gas
wenig…,1.7089272056848035,-0.045027595116310014,0.04804934979653208,0.2833446877971001,0.08154869685209858,wenig…
behörde wenig…,1.7089272056848035,-0.045027595116310014,0.04804934979653208,0.2833446877971001,0.08154869685209858,behörde wenig…
+2154,1.707498863720243,-0.04555323916198683,0.048885511340065614,0.2841808493406337,0.08238485839563224,+2154
wenig… +2154,1.707498863720243,-0.04555323916198683,0.048885511340065614,0.2841808493406337,0.08238485839563224,wenig… +2154
+2154 chars,1.7064538301456063,-0.04593855479789119,0.049497724631219105,0.2847930626317874,0.08299707168678587,+2154 chars
Maskenpflicht,2.132062472573132,0.07246798027827459,-0.17317464986824097,0.0621206881323273,-0.13967530281267423,Maskenpflicht
preis maskenpflicht,1.8198595907559199,-0.007448989239396788,-0.014844191837675354,0.22045114616289288,0.018655155217891396,preis maskenpflicht
maskenpflicht öffnungszeit,1.8353826490451892,-0.0026551813172873283,-0.023337829518929147,0.21195750848163916,0.010161517536637632,maskenpflicht öffnungszeit
öffnungszeit was,1.8568453922328798,0.0038044349240202576,-0.034963863825361846,0.2003314741752063,-0.0014645167697953255,öffnungszeit was
was supermarkt,1.8754152782915376,0.009241653038640862,-0.04491495831573199,0.1903803796848362,-0.011415611260165302,was supermarkt
supermarkt bald,1.8959028416610528,0.015083741648122215,-0.05578000033149754,0.17951533766907043,-0.022280653275931008,supermarkt bald
bald kunde,1.9160060770880158,0.0206628440189262,-0.06632769296281005,0.16896764503775813,-0.032828345907243484,bald kunde
ändert,4.88891149597277,0.29758225151718026,-1.003054522408933,-0.7677591844083647,-0.9695551753533662,ändert
kunde änder,1.934412143017203,0.025642893255706047,-0.07588831992759233,0.15940701807297578,-0.042388972872025754,kunde änder
Discounter-Riese,2.338642980026848,0.11125421874212489,-0.2656556797450739,-0.03036034174450587,-0.23215633268950728,Discounter-Riese
änder discounter-riese,1.956011899461283,0.03133704316099657,-0.086992496824618,0.14830284117595027,-0.05349314976905138,änder discounter-riese
discounter-riese aldi,2.4804316336410364,0.13345041752521467,-0.32451743251700643,-0.08922209451643826,-0.2910180854614398,discounter-riese aldi
nord schließ,2.612707371334745,0.15161515617907886,-0.3764718323895711,-0.141176494389003,-0.34297248533400454,nord schließ
schließ filiale,3.0034656863223277,0.1945942357140805,-0.5158516923402529,-0.2805563543396847,-0.48235234528468623,schließ filiale
filiale winter,4.334655818106736,0.27744760354628184,-0.8827270526879963,-0.6474317146874281,-0.8492277056324298,filiale winter
winter früh,3.284089476186949,0.21834524773780767,-0.6051742789786878,-0.3698789409781196,-0.5716749319231212,winter früh
früh energie,2.800349047546272,0.17398119793158592,-0.4458289109110547,-0.21053357291048663,-0.41232956385548813,früh energie
Rewe,2.4804316336410364,0.13345041752521467,-0.32451743251700643,-0.08922209451643826,-0.2910180854614398,Rewe
Prospekte,2.3885461343480014,0.1194240342601545,-0.2867697105196638,-0.05147437251909572,-0.25327036346409726,Prospekte
rewe prospekt,2.3885461343480014,0.1194240342601545,-0.2867697105196638,-0.05147437251909572,-0.25327036346409726,rewe prospekt
abschaffen,2.3198846312327537,0.1080743317462401,-0.2576022981861624,-0.022306960185594166,-0.22410295113059578,abschaffen
prospekt abschaff,2.3198846312327537,0.1080743317462401,-0.2576022981861624,-0.022306960185594166,-0.22410295113059578,prospekt abschaff
Papierpreis,2.169820303193104,0.0802286422287443,-0.19072919619636777,0.0445661418042004,-0.15722984914080118,Papierpreis
abschaff papierpreis,2.169820303193104,0.0802286422287443,-0.19072919619636777,0.0445661418042004,-0.15722984914080118,abschaff papierpreis
explodiert,2.1358293889530655,0.07325729428573047,-0.17493988548353454,0.06035545251703364,-0.14144053842796794,explodiert
papierpreis explodier,2.1358293889530655,0.07325729428573047,-0.17493988548353454,0.06035545251703364,-0.14144053842796794,papierpreis explodier
Erste,2.340201162632933,0.1115156163116039,-0.2663217342731496,-0.031026396272581566,-0.23282238721758308,Erste
erst bundesland,2.0941199516718196,0.06432292755473218,-0.15521823597993933,0.08007710202062887,-0.12171888892437269,erst bundesland
beraten,2.077569570190302,0.06065529240318058,-0.14728357630433053,0.08801176169623769,-0.11378422924876389,beraten
bundesland berat,2.077569570190302,0.06065529240318058,-0.14728357630433053,0.08801176169623769,-0.11378422924876389,bundesland berat
mögliche,1.8461430852269491,0.0006073639697617307,-0.02918348569535283,0.20611185230521542,0.004315861360213932,mögliche
berat möglich,1.8461430852269491,0.0006073639697617307,-0.02918348569535283,0.20611185230521542,0.004315861360213932,berat möglich
Rückkehr,2.4728350807103374,0.1323375251167036,-0.32145014003119504,-0.08615480203062692,-0.2879507929756284,Rückkehr
möglich rückkehr,1.8582692085566364,0.004226228460344318,-0.035730363137745885,0.1995649748628221,-0.0022310160821792584,möglich rückkehr
rückkehr maskenpflicht,1.878862145847811,0.010235860208673,-0.04675119370026235,0.1885441443003057,-0.013251846644695859,rückkehr maskenpflicht
fa…,1.9432263434541635,0.027985715217770827,-0.08043449701372204,0.15486084098684616,-0.046935149958155405,fa…
online fa…,1.9432263434541635,0.027985715217770827,-0.08043449701372204,0.15486084098684616,-0.046935149958155405,online fa…
fa… discounter-riese,1.956011899461283,0.03133704316099657,-0.086992496824618,0.14830284117595027,-0.05349314976905138,fa… discounter-riese
üb…,1.8100056410847345,-0.010546938419142726,-0.00941480355561226,0.22588053444495595,0.024084543499954442,üb…
berat üb…,1.8100056410847345,-0.010546938419142726,-0.00941480355561226,0.22588053444495595,0.024084543499954442,berat üb…
+6172,1.8058811123461256,-0.011856555234545938,-0.0071334652235754414,0.22816187277699268,0.02636588183199114,+6172
üb… +6172,1.8058811123461256,-0.011856555234545938,-0.0071334652235754414,0.22816187277699268,0.02636588183199114,üb… +6172
+6172 chars,1.8011901027412454,-0.013355433819850467,-0.004532456277640468,0.2307628817229275,0.028966890777926118,+6172 chars
forscher energiekrise,1.8198595907559199,-0.007448989239396788,-0.014844191837675354,0.22045114616289288,0.018655155217891396,forscher energiekrise
deutschland prozent,1.862666648245046,0.005523745527987948,-0.038093984498021836,0.19720135350254644,-0.004594637442455261,deutschland prozent
prozent gas,2.8162211393354473,0.17571537608842774,-0.4514808064673968,-0.2161854684668287,-0.41798145941183007,prozent gas
einsparen,3.3507932598208825,-0.30976721544202174,0.8311878381609012,-0.3899866154428553,-0.591782606387857,einsparen
gas einspar,2.1284888624993807,0.07171600968565736,-0.1714971153752839,0.06379822262528424,-0.13799776831971727,gas einspar
einspar prozent,1.862666648245046,0.005523745527987948,-0.038093984498021836,0.19720135350254644,-0.004594637442455261,einspar prozent
gas soll,1.940219319121863,0.027189453661645473,-0.07888585944052151,0.15640947856004675,-0.045386512384954864,gas soll
soll einspar,1.9664905516071531,0.03404298842919079,-0.09233534986479372,0.14295998813577435,-0.05883600280922718,soll einspar
einspar deutschland,2.0696982539327076,0.05888558734844936,-0.14348766726597895,0.09180767073458924,-0.10998832021041242,einspar deutschland
deutschland gut,6.648003895527628,0.33800390112556294,-1.3104014851841692,-1.0751061471836012,-1.2769021381286028,deutschland gut
komm heiß,2.261263175443919,0.09772714929155955,-0.2320084259914814,0.003286912009086742,-0.19850907893591482,komm heiß
heiß häufig,2.1358293889530655,0.07325729428573047,-0.17493988548353454,0.06035545251703364,-0.14144053842796794,heiß häufig
Forschungsteam,2.0411622705772774,0.05232818392563203,-0.12960422775603048,0.10569111024453776,-0.09610488070046379,Forschungsteam
ein forschungsteam,2.0411622705772774,0.05232818392563203,-0.12960422775603048,0.10569111024453776,-0.09610488070046379,ein forschungsteam
forschungsteam potsdam,1.9594139563387682,0.032219547593193405,-0.08873026832581365,0.14656506967475452,-0.05523092127024698,forschungsteam potsdam
meint,1.934412143017203,0.025642893255706047,-0.07588831992759233,0.15940701807297578,-0.042388972872025754,meint
potsdam mein,1.934412143017203,0.025642893255706047,-0.07588831992759233,0.15940701807297578,-0.042388972872025754,potsdam mein
gingen,1.9089090377607456,0.018710216335876086,-0.06261673611345175,0.17267860188711645,-0.02911738905788512,gingen
mein geh,1.9089090377607456,0.018710216335876086,-0.06261673611345175,0.17267860188711645,-0.02911738905788512,mein geh
geh mehr,1.8938734638187653,0.01451220595130957,-0.05470902522759734,0.18058631277297094,-0.021209678172030733,geh mehr
Reduktion,1.862666648245046,0.005523745527987948,-0.038093984498021836,0.19720135350254644,-0.004594637442455261,Reduktion
prozent reduktion,1.862666648245046,0.005523745527987948,-0.038093984498021836,0.19720135350254644,-0.004594637442455261,prozent reduktion
reduktion beim,1.8487100190290904,0.0013784866032924452,-0.030572950522608795,0.20472238747795923,0.0029263965329576823,reduktion beim
beim gasverbrauch,1.842417670494962,-0.0005166601421355313,-0.027163502159523772,0.20813183584104442,0.00633584489604289,beim gasverbrauch
gasverbrauch möglich,1.822754915795032,-0.006546910412047364,-0.016433888273378206,0.21886144972718988,0.017065458782188517,gasverbrauch möglich
